"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"30/09/2018ParmaEmpoli","Parma","Empoli","30/09/2018",2.02,1.78,2.3,3.24,3.27,6,1,12,17,0,1,3,1,1,0.833333333333333,1.33333333333333,1.16666666666667,0.8,0.6,1.2,1.4,0,1,0.666666666666667,1,1.66666666666667,0.5,0.333333333333333,"H",1008.28228225499,870.959406222833,0.767356909718737,0.969235829842593,0.947114774444818
"30/09/2018SassuoloMilan","Sassuolo","Milan","30/09/2018",1.78,2.01,3.2,2.25,3.42,5.5,5,3,14,2,1,0,1,2.33333333333333,1.6,1.33333333333333,1.6,2.6,1.6,1.6,1.6,3,2,1.33333333333333,1,1.33333333333333,0.666666666666667,0.6,"A",1065.06022765581,1111.3293903667,0.534098356999599,1.09289732317942,1.06424813414619
"01/10/2018SampdoriaSpal","Sampdoria","Spal","01/10/2018",1.93,1.86,1.81,4.53,3.57,6,3,13,12,0,0,0,2,1.5,0.666666666666667,0.5,1,1.8,0.6,0.4,1.2,3,0.333333333333333,0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,0.166666666666667,"H",988.19113326132,987.211486716601,0.600750080264471,1.02029179630235,0.875816312586252
"05/10/2018TorinoFrosinone","Torino","Frosinone","05/10/2018",1.88,1.9,1.4,8.74,4.53,7,5,12,20,1,1,0,2,0.857142857142857,0.142857142857143,1,2.57142857142857,0.8,0.2,0.8,2.8,0,0.666666666666667,0.333333333333333,1,2.66666666666667,0.285714285714286,0.571428571428571,"H",1069.19658079361,909.397410327447,0.789652247608185,0.955927025893383,1.01897863523036
"06/10/2018CagliariBologna","Cagliari","Bologna","06/10/2018",2.28,1.61,2.08,3.88,3.23,7,2,17,15,0,2,2,1,0.571428571428571,0.571428571428571,1.28571428571429,1.14285714285714,0.4,0.8,1,1.4,1.75,0,1.33333333333333,1.33333333333333,1,0.142857142857143,0.285714285714286,"H",938.333547920065,890.837761320077,0.662925718226151,0.911117643308627,0.847785398978456
"06/10/2018EmpoliRoma","Empoli","Roma","06/10/2018",1.65,2.21,5.11,1.66,4.03,7,2,18,10,0,3,1,1,0.714285714285714,2,1.14285714285714,1.42857142857143,0.4,2,1.2,1.4,1,0.666666666666667,2.33333333333333,1.66666666666667,1,0.285714285714286,0.714285714285714,"A",861.653681626365,1166.05049881978,0.205985418429772,0.920393848617648,1.08551783714605
"06/10/2018UdineseJuventus","Udinese","Juventus","06/10/2018",1.78,2.02,9.11,1.37,4.8,7,2,14,1,1,3,2,1,1.14285714285714,2.28571428571429,1.14285714285714,0.714285714285714,1,2.2,1.2,0.6,3.75,1.33333333333333,2.33333333333333,1.33333333333333,0.333333333333333,0.428571428571429,0.571428571428571,"A",912.086220314658,1355.04461315705,0.104619282535029,1.01282540619236,1.08067811183808
"07/10/2018AtalantaSampdoria","Atalanta","Sampdoria","07/10/2018",1.73,2.08,1.62,5.44,4.03,7,1,17,10,0,2,2,1,1.28571428571429,1.57142857142857,1.42857142857143,0.571428571428571,0.4,1.6,1.4,0.6,2.75,0.666666666666667,0.666666666666667,1.33333333333333,0.666666666666667,0.428571428571429,0.428571428571429,"A",1049.07626458851,1004.1611274802,0.659598399610853,0.979175768284133,1.03778472243292
"07/10/2018GenoaParma","Genoa","Parma","07/10/2018",2,1.8,1.81,4.55,3.63,6.5,4,8,11,2,1,1,0,1.83333333333333,1,1.83333333333333,1.14285714285714,1.8,1,2,1,0,1.66666666666667,1,1.66666666666667,1,0.666666666666667,0.428571428571429,"A",967.21013615836,1017.58800685146,0.528208486533764,0.994727764330292,0.941890803223785
"07/10/2018LazioFiorentina","Lazio","Fiorentina","07/10/2018",1.75,2.06,1.84,4.3,3.68,7,1,7,4,1,2,3,0,1.42857142857143,2,1.28571428571429,0.714285714285714,1.8,1.4,1,0.8,4.5,2.33333333333333,2,1.66666666666667,0.666666666666667,0.571428571428571,0.428571428571429,"H",1125.16134660307,1081.29430785858,0.658242310747513,1.29835772384196,1.06713629043939
"07/10/2018MilanChievo","Milan","Chievo","07/10/2018",1.61,2.28,1.28,11.28,5.6,6.5,4,12,19,4,0,1,1,2,0.714285714285714,1.5,2.28571428571429,2,0.4,1.2,1.4,4.5,2.33333333333333,0,1.33333333333333,1.66666666666667,0.666666666666667,0.428571428571429,"H",1132.69332678324,879.013564153927,0.865675327622041,1.10253563129909,1.00292689137831
"07/10/2018NapoliSassuolo","Napoli","Sassuolo","07/10/2018",1.44,2.68,1.34,8.6,5.3,7,2,2,6,1,1,3,4,1.85714285714286,2.14285714285714,1.42857142857143,1.71428571428571,1.6,2.4,1.4,2,3,2.33333333333333,2,1.33333333333333,1.66666666666667,0.857142857142857,0.714285714285714,"H",1274.26968666031,1043.69629123928,0.849443062018276,1.13312517284753,1.13221550641798
"07/10/2018SpalInter","Spal","Inter","07/10/2018",2.03,1.77,5.74,1.65,3.71,7,3,14,5,1,2,2,0,0.714285714285714,1.42857142857143,1.14285714285714,0.714285714285714,0.6,1.6,1.6,0.4,2,0.333333333333333,1.66666666666667,2.33333333333333,0.333333333333333,0.285714285714286,0.428571428571429,"A",971.241492497723,1117.27740908541,0.392289668058226,0.890832203251596,0.991763738751043
"20/10/2018JuventusGenoa","Juventus","Genoa","20/10/2018",1.53,2.45,1.2,14.58,6.73,7.5,2,1,12,2,1,0,3,2.25,1.71428571428571,0.625,2,2.2,1.4,0.4,1.6,3.75,2.33333333333333,1.66666666666667,0.333333333333333,1.33333333333333,0.5,0.714285714285714,"D",1359.22938461283,946.081795015338,0.941652574505581,1.06613768632225,1.0299269118746
"20/10/2018RomaSpal","Roma","Spal","20/10/2018",1.54,2.45,1.32,9.31,5.42,8,2,6,14,2,1,0,2,2,0.75,1.25,1.25,2.2,0.8,1,1.8,3.5,3,0.666666666666667,0.333333333333333,2,0.625,0.375,"A",1174.28991490947,955.549906685946,0.840522523263536,1.07470160123938,0.906788872725212
"20/10/2018UdineseNapoli","Udinese","Napoli","20/10/2018",1.9,1.89,6.16,1.58,3.94,8,3,15,2,0,2,2,0,1,1.875,1.25,1.25,1,2,1.4,0.8,3.25,0.666666666666667,2,2,1,0.375,0.75,"A",907.901448858872,1280.29196431442,0.149224015474364,0.99919793264778,1.11179787743985
