"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"26/09/2021VicenzaCremonese","Vicenza","Cremonese","26/09/2021",2.03,1.77,2.98,2.48,3.03,5,1,19,9,2,0,3,3,0.8,1.4,2.2,1,0.8,1.4,2.2,1,2.5,1.33333333333333,1.33333333333333,2.66666666666667,1.33333333333333,0.6,0.6,"A",905.545205296115,1044.01447292973,0.402720844286147,1.07701303231171,0.981291577508727
"01/10/2021LecceMonza","Lecce","Monza","01/10/2021",1.83,1.96,1.99,3.72,3.41,6,3,6,11,2,3,1,1,1.5,1.16666666666667,1.16666666666667,0.833333333333333,1.8,1.4,0.8,1,0.5,2.66666666666667,1.66666666666667,1,1.33333333333333,0.666666666666667,0.333333333333333,"H",1126.54692745677,1074.51474018962,0.668736019629565,1.20301099373784,0.916346966200613
"02/10/2021AlessandriaCosenza","Alessandria","Cosenza","02/10/2021",2.05,1.76,2.06,3.71,3.23,6,1,18,9,1,1,1,0,1.33333333333333,1.16666666666667,2.66666666666667,1.33333333333333,1,1.4,2.4,1.4,0,1.33333333333333,1.33333333333333,2.33333333333333,0.333333333333333,0.666666666666667,0.333333333333333,"H",939.33078424887,963.819931949684,0.565123399527314,1.11187419098748,0.930817610605476
"02/10/2021CremoneseTernana","Cremonese","Ternana","02/10/2021",1.99,1.81,2.05,3.74,3.21,6,2,4,15,1,1,0,0,1.33333333333333,1.33333333333333,0.833333333333333,1.83333333333333,1,1.6,1,1.8,4.5,1,1.66666666666667,1.33333333333333,0.666666666666667,0.5,0.5,"H",1060.12330849381,915.297205201618,0.774978343884849,0.950796876062789,1.26998828563561
"02/10/2021CrotoneAscoli","Crotone","Ascoli","02/10/2021",1.86,1.93,2.17,3.17,3.42,6,4,17,5,0,2,1,3,1.16666666666667,1.66666666666667,2.16666666666667,1.33333333333333,1,1.8,2.2,1.6,3.5,0.666666666666667,1.66666666666667,2,2,0.666666666666667,0.5,"D",1040.33176690196,1060.25532127499,0.571570957406196,1.11210816416453,1.02975277241198
"02/10/2021FrosinoneCittadella","Frosinone","Cittadella","02/10/2021",2.02,1.78,2.09,3.67,3.18,6,1,7,12,0,1,0,2,1.33333333333333,1.33333333333333,0.666666666666667,1.66666666666667,1.2,1.4,0.4,2,2.25,1.33333333333333,1,0.666666666666667,2,0.333333333333333,0.5,"A",1054.77426483704,1030.03492683197,0.633059295673388,0.846946508658555,0.910217155542048
"02/10/2021PisaReggina","Pisa","Reggina","02/10/2021",2.16,1.68,2.28,3.36,3.03,6,2,1,8,1,0,1,0,2.16666666666667,1.16666666666667,0.666666666666667,0.833333333333333,2.4,1.4,0.8,1,1.5,2,1,1,0.666666666666667,0.5,0.333333333333333,"H",1073.6703752927,1060.18183933244,0.617889313337311,1.18244719001563,0.922081775600697
"02/10/2021SpalParma","Spal","Parma","02/10/2021",1.95,1.85,2.35,3.1,3.15,6,4,14,13,0,1,1,1,1.66666666666667,1.66666666666667,1.16666666666667,1.33333333333333,2,1.6,1.2,1.2,0,1.33333333333333,1,1.66666666666667,2,0.5,0.666666666666667,"D",1003.70497775683,1074.88540126573,0.498301274383635,0.990476288843201,0.966895862403068
"03/10/2021BresciaComo","Brescia","Como","03/10/2021",1.83,1.96,1.7,4.92,3.66,6,6,3,18,3,1,2,1,2.83333333333333,0.666666666666667,1.33333333333333,1.5,3,0.4,1.6,1.4,0,2.33333333333333,0.333333333333333,2,1.66666666666667,0.833333333333333,0.166666666666667,"A",1157.11479865019,963.031912761541,0.820565481484639,1.36532592211599,0.952415579897685
"03/10/2021PordenoneVicenza","Pordenone","Vicenza","03/10/2021",2.33,1.59,2.24,3.58,2.93,6,6,19,20,1,0,3,1,0.333333333333333,0.666666666666667,2.5,2,0.4,0.8,2.8,2.2,2.5,0.666666666666667,1,1.66666666666667,2.33333333333333,0.5,0.5,"A",897.361738197357,889.436369732036,0.610300156533215,0.992994534696912,1.04354368270503
