GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
01/10/2022Crystal PalaceChelsea,Crystal Palace,Chelsea,01/10/2022,2.04,1.79,1.9,4.29,6.0,16,7,0,2,0,1,1.1666666666666667,1.3333333333333333,1.5,1.5,1.4,1.4,1.4,1.8,2.9166666666666665,1.0,1.6666666666666667,0.3333333333333333,0.8333333333333334,1067.9625331807215,1151.5507976874424,0.4804548798658795,0.9175546324489463,1.0767174225736666
01/10/2022FulhamNewcastle,Fulham,Newcastle,01/10/2022,1.88,1.94,2.37,3.04,7.0,6,10,3,1,2,1,1.7142857142857142,1.1428571428571428,1.5714285714285714,1.0,2.0,1.2,1.8,1.4,2.0,2.0,0.6666666666666666,0.8571428571428571,0.2857142857142857,983.1245361787646,1108.8938969519425,0.4204237146544561,0.9565858758781121,0.9123591243055778
01/10/2022LiverpoolBrighton,Liverpool,Brighton,01/10/2022,1.56,2.46,8.25,1.37,6.0,8,4,0,5,0,2,2.5,1.8333333333333333,1.0,0.8333333333333334,2.6,1.8,0.8,0.8,2.8,3.6666666666666665,2.3333333333333335,0.6666666666666666,0.5,1293.4856747510978,1118.9135977065616,0.8034297767427068,1.1818646686232814,0.9421286067690501
01/10/2022SouthamptonEverton,Southampton,Everton,01/10/2022,2.0,1.83,3.44,2.19,7.0,15,13,0,1,1,0,1.0,0.7142857142857143,1.5714285714285714,0.8571428571428571,0.8,0.8,1.0,0.6,2.5833333333333335,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.14285714285714285,957.3654824291193,1008.3957217295035,0.5272725848343999,1.1092224574559855,0.9393661655089831
01/10/2022West HamWolves,West Ham,Wolves,01/10/2022,2.16,1.71,4.12,1.96,7.0,18,17,0,0,1,3,0.42857142857142855,0.42857142857142855,1.2857142857142858,1.0,0.6,0.4,1.2,1.0,2.375,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.2857142857142857,1011.921510904692,989.7007298596593,0.6296849509614274,0.9501652280866781,0.7762820774326704
02/10/2022Man CityMan United,Man City,Man United,02/10/2022,1.44,2.79,8.0,1.35,6.5,2,6,3,3,0,1,3.2857142857142856,1.3333333333333333,0.8571428571428571,1.3333333333333333,3.4,1.4,1.2,1.2,2.5833333333333335,3.3333333333333335,1.6666666666666667,0.7142857142857143,0.6666666666666666,1352.5210164678895,1137.308568677979,0.8377817299236046,1.507657720269058,1.0860213370795886
02/10/2022LeedsAston Villa,Leeds,Aston Villa,02/10/2022,1.82,2.01,3.03,2.36,6.5,13,14,2,1,5,0,1.6666666666666667,0.8571428571428571,1.6666666666666667,1.4285714285714286,1.6,0.8,1.8,1.4,3.25,1.0,1.0,0.6666666666666666,0.42857142857142855,1014.1891882188386,1000.1788029297504,0.6185982269479043,1.2029566727022112,0.9762176506858459
03/10/2022LeicesterNott'm Forest,Leicester,Nott'm Forest,03/10/2022,1.67,2.22,4.41,1.76,7.0,20,19,2,2,6,3,1.4285714285714286,0.8571428571428571,3.142857142857143,2.4285714285714284,1.2,1.0,3.2,3.0,0.0,1.3333333333333333,1.3333333333333333,0.8571428571428571,0.42857142857142855,983.1099171725585,943.0089402110692,0.6533488274115534,1.3667760814277203,1.0665754350665988
08/10/2022BournemouthLeicester,Bournemouth,Leicester,08/10/2022,1.84,1.99,2.09,3.53,8.0,13,19,0,4,0,0,0.75,1.75,2.375,2.75,0.8,1.8,2.4,2.8,2.75,1.3333333333333333,2.6666666666666665,0.5,0.875,966.3934681002719,996.9759640760964,0.5564842101596507,1.1506512523963701,1.3734436926269096
08/10/2022ChelseaWolves,Chelsea,Wolves,08/10/2022,1.84,1.99,8.5,1.4,7.5,5,18,2,0,1,2,1.4285714285714286,0.375,1.4285714285714286,1.125,1.4,0.4,1.6,1.2,2.625,1.6666666666666667,0.3333333333333333,0.8571428571428571,0.25,1170.7689928820776,974.8881278981164,0.822084327588385,1.0882727531000393,0.7795659148638847
