GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
17/10/2021LeverkusenBayern Munich,Leverkusen,Bayern Munich,17/10/2021,1.3,3.49,1.61,4.88,7.0,3,2,4,1,0,2,2.857142857142857,3.4285714285714284,1.0,1.0,3.0,4.0,1.2,0.8,3.3,2.6666666666666665,3.6666666666666665,0.7142857142857143,0.8571428571428571,1128.4302594381775,1296.1937391795,0.3629063551573565,1.1169051091525528,1.5618990290816595,1
17/10/2021AugsburgBielefeld,Augsburg,Bielefeld,17/10/2021,2.19,1.7,3.32,2.3,7.0,16,17,1,0,2,4,0.42857142857142855,0.42857142857142855,1.8571428571428572,1.4285714285714286,0.6,0.4,1.8,1.8,0.5,0.6666666666666666,0.0,0.5714285714285714,0.2857142857142857,921.3135137197542,955.8984297194944,0.5507906146790303,0.9373625065666715,0.760508844843571,0
22/10/2021MainzAugsburg,Mainz,Augsburg,22/10/2021,2.08,1.77,5.64,1.66,8.0,11,16,1,1,3,1,1.0,0.5,1.0,1.75,0.8,0.6,1.2,1.2,2.7,0.6666666666666666,0.6666666666666666,0.375,0.5,1044.4017009594545,919.2818891325929,0.7545817871860606,0.8984877300118099,0.9430907452007158,1
23/10/2021Bayern MunichHoffenheim,Bayern Munich,Hoffenheim,23/10/2021,1.19,4.62,14.03,1.17,8.0,1,10,5,5,1,0,3.625,2.125,1.0,1.375,4.0,1.8,1.0,1.2,3.9,3.0,3.0,0.875,0.75,1310.7099933857942,1050.3465868267217,0.8700865961273653,1.591243822523228,1.1804827101691313,1
23/10/2021BielefeldDortmund,Bielefeld,Dortmund,23/10/2021,1.6,2.34,1.5,6.35,8.0,17,2,1,3,1,1,0.5,2.75,1.375,1.75,0.4,2.6,1.8,1.6,2.5,0.3333333333333333,1.6666666666666667,0.25,0.875,957.9300543066556,1215.0832958320643,0.25400960185766164,0.7651563276648347,1.458691334973841,1
23/10/2021RB LeipzigGreuther Furth,RB Leipzig,Greuther Furth,23/10/2021,1.34,3.25,19.29,1.14,8.0,9,18,1,0,1,1,2.0,0.625,1.0,2.5,2.4,0.6,1.2,2.2,0.0,3.3333333333333335,0.6666666666666666,0.5,0.625,1123.7138316390751,900.2616935980592,0.8441250148033622,1.055994280937018,1.0403980408549873,1
23/10/2021WolfsburgFreiburg,Wolfsburg,Freiburg,23/10/2021,2.1,1.76,3.52,2.18,8.0,7,4,0,1,2,1,1.125,1.5,1.25,0.75,1.0,1.4,1.8,0.6,3.0,0.6666666666666666,2.0,0.375,0.5,1101.9582092720598,1092.716478127229,0.6121009446960063,1.0614600626203543,0.9705701710191094,0
23/10/2021HerthaM'gladbach,Hertha,M'gladbach,23/10/2021,1.77,2.07,1.99,3.72,8.0,13,11,2,1,1,1,1.25,1.25,2.625,1.375,1.6,1.6,2.2,0.8,3.1,1.0,1.6666666666666667,1.0,0.5,986.8891691110125,1074.3260838764538,0.4749273098474411,1.0992650818550798,1.2259404583850473,0
24/10/2021FC KolnLeverkusen,FC Koln,Leverkusen,24/10/2021,1.51,2.55,2.09,3.2,8.0,9,4,0,1,5,5,1.625,2.625,1.75,1.5,1.2,2.4,1.8,2.0,3.0,1.3333333333333333,2.0,0.625,0.75,1002.2612225039115,1113.9140052318833,0.4403423681049232,1.1423848467424065,1.1378894039831764,1
24/10/2021StuttgartUnion Berlin,Stuttgart,Union Berlin,24/10/2021,1.85,1.98,2.82,2.48,8.0,13,5,1,2,1,0,1.625,1.5,1.75,1.125,1.2,1.4,1.2,1.0,3.5,1.3333333333333333,1.6666666666666667,0.625,0.5,1007.6398813057576,1120.6954135446463,0.4383533570019863,1.159996447217154,0.9577185580332053,0
