GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
25/09/2019LilleStrasbourg,Lille,Strasbourg,25/09/2019,2.22,1.67,4.75,1.81,6.0,6,16,1,2,1,1,1.3333333333333333,0.8333333333333334,1.0,1.1666666666666667,1.2,0.8,1.0,1.2,2.0,1.0,1.3333333333333333,0.5,0.3333333333333333,1107.9857375290958,1040.7368320968847,0.6878459762320033,1.167631354718704,0.9745802311097861
25/09/2019MontpellierNimes,Montpellier,Nimes,25/09/2019,2.09,1.75,4.18,1.89,6.0,11,12,1,1,1,0,0.8333333333333334,1.1666666666666667,0.8333333333333334,1.1666666666666667,1.0,1.4,0.8,0.8,2.5,1.0,1.3333333333333333,0.16666666666666666,0.6666666666666666,1049.6727084207726,1019.7563529078519,0.6399540643244352,0.8421620222039197,1.2324363712670308
25/09/2019NantesRennes,Nantes,Rennes,25/09/2019,2.37,1.59,3.38,2.29,6.0,7,5,1,1,2,1,1.0,1.1666666666666667,0.8333333333333334,0.6666666666666666,1.0,1.2,0.6,0.8,2.1666666666666665,1.0,0.6666666666666666,0.5,0.3333333333333333,990.0571062708157,1096.1892116919637,0.4481883717169217,0.8705167250919102,0.9889706767769352
25/09/2019St EtienneMetz,St Etienne,Metz,25/09/2019,2.04,1.79,4.67,1.79,6.0,18,19,1,1,4,2,1.0,0.8333333333333334,2.0,1.6666666666666667,0.8,0.8,2.2,1.8,2.75,1.0,0.3333333333333333,0.6666666666666666,0.5,1029.4124172777974,930.3167460560621,0.7257952638231921,1.036647073276197,1.1109172606065834
25/09/2019ToulouseAngers,Toulouse,Angers,25/09/2019,2.13,1.72,2.73,2.68,6.0,13,2,0,4,1,1,1.0,2.1666666666666665,1.3333333333333333,1.6666666666666667,1.0,2.0,1.4,1.8,1.1666666666666667,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.8333333333333334,916.1999294440178,960.7138787293914,0.5366117305717394,1.0133085697641464,0.9390328049230652
25/09/2019Paris SGReims,Paris SG,Reims,25/09/2019,1.36,3.12,16.93,1.16,6.0,1,10,1,0,0,0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.8,0.4,0.4,0.4,4.5,1.3333333333333333,0.6666666666666666,0.5,0.0,1280.2981781925837,1106.5438059522166,0.8026853228048828,1.5153126809822473,0.7786173192097209
28/09/2019LyonNantes,Lyon,Nantes,28/09/2019,1.9,1.91,6.21,1.56,7.0,11,4,2,1,2,0,2.0,1.0,1.0,0.7142857142857143,1.0,1.2,1.4,0.6,3.0,1.3333333333333333,1.0,0.5714285714285714,0.42857142857142855,1143.934270242886,1045.303068449792,0.7252628321032809,1.3402841514840116,0.9540505024135308
28/09/2019BordeauxParis SG,Bordeaux,Paris SG,28/09/2019,1.61,2.31,1.51,5.96,7.0,5,1,3,0,1,2,1.7142857142857142,1.7142857142857142,1.1428571428571428,0.5714285714285714,2.0,1.6,0.8,0.4,3.1666666666666665,2.3333333333333335,0.6666666666666666,0.42857142857142855,0.42857142857142855,979.269702804519,1307.097976526732,0.18479705839198313,0.8213147397815449,1.2553112034412675
28/09/2019AngersAmiens,Angers,Amiens,28/09/2019,2.28,1.62,5.48,1.73,7.0,2,15,2,1,0,3,2.142857142857143,1.1428571428571428,1.4285714285714286,1.7142857142857142,2.4,1.2,0.6,2.0,0.75,2.3333333333333335,1.6666666666666667,0.7142857142857143,0.7142857142857143,1049.8995782893517,969.3664324824576,0.7040249100341183,1.0547741289017207,0.8202049477226797
28/09/2019MetzToulouse,Metz,Toulouse,28/09/2019,2.2,1.67,3.69,2.12,7.0,16,14,1,0,0,2,0.8571428571428571,0.8571428571428571,1.4285714285714286,1.4285714285714286,0.4,0.8,1.8,1.8,1.75,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,849.1781671460492,947.8703317117429,0.4588022682458992,1.1370540851005857,0.9285633101184358
